FID,Id,ORIG_FID,FID_FTroad,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,Shape_Leng,level,Shape_Le_1,POINT_X,POINT_Y
1950,0,3739,966,545681203,5113,primary,北环大道辅路, ,F,0,0,F,F,0.01287502,1,0.002244771,114.0357603,22.56226394
1951,0,3740,966,545681203,5113,primary,北环大道辅路, ,F,0,0,F,F,0.01287502,1,0.001509501,114.0369623,22.56263156
1952,0,3744,13,25435876,5133,primary_link, , ,F,0,0,F,F,0.003271337,1,0.003315521,114.0390275,22.5627951
1953,0,3744,13,25435876,5133,primary_link, , ,F,0,0,F,F,0.003271337,1,0.003315521,114.0398127,22.56224953
1954,0,3744,13,25435876,5133,primary_link, , ,F,0,0,F,F,0.003271337,1,0.003315521,114.0407293,22.56192699
1955,0,3746,666,259359563,5113,primary,红岭北路, ,F,0,0,F,F,0.002813596,1,0.001542519,114.0992571,22.56213574
1956,0,3747,735,284819541,5115,tertiary, , ,B,0,0,F,F,0.004628738,1,0.002380521,114.1006466,22.5631237
1957,0,3747,735,284819541,5115,tertiary, , ,B,0,0,F,F,0.004628738,1,0.002380521,114.0996729,22.56311357
1958,0,3748,750,302589365,5115,tertiary,梨园路, ,F,0,0,F,F,0.006168331,1,0.00153967,114.1016329,22.56216271
1959,0,3749,735,284819541,5115,tertiary, , ,B,0,0,F,F,0.004628738,1,0.002375536,114.103022,22.56315336
1960,0,3749,735,284819541,5115,tertiary, , ,B,0,0,F,F,0.004628738,1,0.002375536,114.1020483,22.56314081
1961,0,3750,1986,996519929,5115,tertiary,宝安北路, ,F,0,0,F,F,0.006213956,1,0.001520918,114.1040151,22.56219408
1962,0,3751,1290,777201498,5112,trunk,皇岗路, ,F,0,0,F,F,0.01022335,1,0.004273227,114.0677165,22.55989865
1963,0,3751,1290,777201498,5112,trunk,皇岗路, ,F,0,0,F,F,0.01022335,1,0.004273227,114.0677251,22.56087234
1964,0,3751,1290,777201498,5112,trunk,皇岗路, ,F,0,0,F,F,0.01022335,1,0.004273227,114.0677336,22.56184603
1965,0,3751,1290,777201498,5112,trunk,皇岗路, ,F,0,0,F,F,0.01022335,1,0.004273227,114.0677421,22.56281972
1966,0,3753,295,43545423,5113,primary,北环大道辅路, ,F,0,0,F,F,0.002808015,1,0.001552834,114.0390646,22.563177
1967,0,3754,7,25421996,5133,primary_link, , ,F,0,0,F,F,0.002213142,1,0.002241432,114.0397878,22.56242102
1968,0,3754,7,25421996,5133,primary_link, , ,F,0,0,F,F,0.002213142,1,0.002241432,114.0394061,22.5631124
1969,0,3755,1182,672979231,5132,trunk_link, , ,F,0,0,F,F,0.002159159,1,0.002683416,114.0371077,22.56322039
1970,0,3755,1182,672979231,5132,trunk_link, , ,F,0,0,F,F,0.002159159,1,0.002683416,114.0361458,22.56307077
1971,0,3757,926,517912181,5112,trunk,福龙路,S3111,F,60,2,T,F,0.001492655,1,0.000977053,114.0141241,22.56236358
1972,0,3762,962,545681198,5133,primary_link, , ,F,0,0,F,F,0.000246682,1,0.000247818,114.0360869,22.56322515
1973,0,3762,962,545681198,5133,primary_link, , ,F,0,0,F,F,0.000246682,1,0.000247818,114.035127,22.56306188
1974,0,3762,962,545681198,5133,primary_link, , ,F,0,0,F,F,0.000246682,1,0.000247818,114.0341671,22.56289861
1975,0,3769,967,545681204,5132,trunk_link, , ,F,0,2,T,F,0.005472492,1,0.00116478,114.0141117,22.56255061
1976,0,3771,297,43545426,5133,primary_link, , ,F,0,0,F,F,0.001994022,1,0.002029315,114.0413307,22.5628565
1977,0,3771,297,43545426,5133,primary_link, , ,F,0,0,F,F,0.001994022,1,0.002029315,114.0404893,22.56274738
1978,0,3772,862,393911167,5112,trunk,北环大道,G107,F,0,0,F,F,0.056671228,1,0.001870454,114.0389864,22.56334356
1979,0,3774,862,393911167,5112,trunk,北环大道,G107,F,0,0,F,F,0.056671228,1,0.00209545,114.0371143,22.5630019
1980,0,3774,862,393911167,5112,trunk,北环大道,G107,F,0,0,F,F,0.056671228,1,0.00209545,114.0361581,22.56281813
1981,0,3775,957,545681187,5115,tertiary,下梅林一街, ,F,0,0,F,F,0.004721647,1,0.00468315,114.0289131,22.5633933
1982,0,3775,957,545681187,5115,tertiary,下梅林一街, ,F,0,0,F,F,0.004721647,1,0.00468315,114.0279576,22.56320623
1983,0,3775,957,545681187,5115,tertiary,下梅林一街, ,F,0,0,F,F,0.004721647,1,0.00468315,114.027002,22.56301917
1984,0,3775,957,545681187,5115,tertiary,下梅林一街, ,F,0,0,F,F,0.004721647,1,0.00468315,114.0260464,22.56283176
1985,0,3776,2221,1049968035,5113,primary, , ,F,0,0,F,F,0.001402728,1,0.001402728,114.0384934,22.56343699
1986,0,3791,2467,1052240245,5113,primary,北环大道辅路, ,F,0,0,F,F,0.001510406,1,0.001510406,114.0418158,22.5637366
1987,0,3792,291,43545418,5133,primary_link, , ,F,0,0,F,F,0.003614369,1,0.003678858,114.0412505,22.56251827
1988,0,3792,291,43545418,5133,primary_link, , ,F,0,0,F,F,0.003614369,1,0.003678858,114.0417602,22.56334754
1989,0,3792,291,43545418,5133,primary_link, , ,F,0,0,F,F,0.003614369,1,0.003678858,114.0426752,22.56366715
1990,0,3798,300,43545448,5113,primary, , ,F,0,0,F,F,0.001825807,1,0.001828302,114.041301,22.56399443
1991,0,3799,61,27164805,5133,primary_link, , ,F,0,0,F,F,0.001551829,1,0.001583852,114.0392508,22.56423159
1992,0,3800,266,41275180,5113,primary,上步北路, ,F,0,0,F,F,0.00268595,1,0.001841969,114.088319,22.5634411
1993,0,3801,1713,927162342,5133,primary_link,上步北路, ,F,0,0,F,F,0.001987871,1,0.001963209,114.088123,22.56344714
1994,0,3801,1713,927162342,5133,primary_link,上步北路, ,F,0,0,F,F,0.001987871,1,0.001963209,114.0887145,22.56268516
1995,0,3803,1204,680968427,5113,primary,泥岗西路, ,F,0,0,F,F,0.002006508,1,0.001349984,114.0850552,22.56355447
1996,0,3806,961,545681197,5133,primary_link, , ,F,0,0,T,F,0.002443366,1,0.002484015,114.0384719,22.56379025
1997,0,3806,961,545681197,5133,primary_link, , ,F,0,0,T,F,0.002443366,1,0.002484015,114.0375787,22.56345982
1998,0,3807,666,259359563,5113,primary,红岭北路, ,F,0,0,F,F,0.002813596,1,0.001279404,114.0992344,22.56341494
1999,0,3808,336,45568939,5133,primary_link, , ,F,0,0,F,F,0.003363644,1,0.002130397,114.0865423,22.5643873
2000,0,3808,336,45568939,5133,primary_link, , ,F,0,0,F,F,0.003363644,1,0.002130397,114.0875144,22.56440254
2001,0,3810,322,44419698,5113,primary,北环大道辅路, ,F,0,0,F,F,0.017525151,1,0.001573169,114.0533605,22.56447136
2002,0,3811,1201,674567457,5115,tertiary,宏威路, ,F,0,0,F,F,0.002370692,1,0.001576163,114.0542446,22.56350909
2003,0,3813,1677,916581522,5114,secondary,梅林路, ,F,0,0,F,F,0.001462458,1,0.001434297,114.0328235,22.56353411
2004,0,3815,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001816851,114.0431845,22.56431116
2005,0,3815,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001816851,114.0422541,22.5640238
2006,0,3815,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001816851,114.0413121,22.56378875
2007,0,3815,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001816851,114.0403583,22.56359394
2008,0,3816,1184,672979233,5132,trunk_link, , ,F,0,0,F,F,0.001919164,1,0.001925924,114.0432547,22.56419281
2009,0,3817,1688,916581534,5115,tertiary,下梅林一街, ,F,0,0,F,F,0.003163148,1,0.003152963,114.0319387,22.56441857
2010,0,3817,1688,916581534,5115,tertiary,下梅林一街, ,F,0,0,F,F,0.003163148,1,0.003152963,114.0310175,22.56413572
2011,0,3817,1688,916581534,5115,tertiary,下梅林一街, ,F,0,0,F,F,0.003163148,1,0.003152963,114.0301386,22.56371659
2012,0,3821,729,284811745,5114,secondary,八卦三路, ,F,0,0,F,F,0.004341748,1,0.00117806,114.0880733,22.56466239
2013,0,3822,455,98998709,5115,tertiary,八卦一路, ,B,0,0,F,F,0.002874035,1,0.003039716,114.089524,22.56378896
2014,0,3822,455,98998709,5115,tertiary,八卦一路, ,B,0,0,F,F,0.002874035,1,0.003039716,114.089993,22.56293562
2015,0,3822,455,98998709,5115,tertiary,八卦一路, ,B,0,0,F,F,0.002874035,1,0.003039716,114.090462,22.56208228
2016,0,3823,322,44419698,5113,primary,北环大道辅路, ,F,0,0,F,F,0.017525151,1,0.002532795,114.044329,22.56417976
2017,0,3823,322,44419698,5113,primary,北环大道辅路, ,F,0,0,F,F,0.017525151,1,0.002532795,114.0452659,22.56444275
2018,0,3824,729,284811745,5114,secondary,八卦三路, ,F,0,0,F,F,0.004341748,1,0.001569566,114.0896425,22.56462668
2019,0,3825,454,98998129,5115,tertiary,八卦五街, ,F,0,0,F,F,0.004628764,1,0.002583122,114.0906875,22.56363917
2020,0,3825,454,98998129,5115,tertiary,八卦五街, ,F,0,0,F,F,0.004628764,1,0.002583122,114.090704,22.56266558
2021,0,3827,579,228227579,5115,tertiary,雨田路, ,B,0,0,F,F,0.002916523,1,0.002999632,114.0492641,22.56382895
2022,0,3827,579,228227579,5115,tertiary,雨田路, ,B,0,0,F,F,0.002916523,1,0.002999632,114.0495828,22.56290888
2023,0,3827,579,228227579,5115,tertiary,雨田路, ,B,0,0,F,F,0.002916523,1,0.002999632,114.0499287,22.56199883
2024,0,3830,296,43545425,5133,primary_link, , ,F,0,0,F,F,0.002095897,1,0.002127853,114.0403752,22.56460204
2025,0,3830,296,43545425,5133,primary_link, , ,F,0,0,F,F,0.002095897,1,0.002127853,114.0406205,22.56389113
2026,0,3832,322,44419698,5113,primary,北环大道辅路, ,F,0,0,F,F,0.017525151,1,0.001446536,114.0484848,22.56477638
2027,0,3834,456,98998750,5115,tertiary,八卦九路, ,F,0,0,F,F,0.00481982,1,0.003194161,114.0968577,22.56246321
2028,0,3834,456,98998750,5115,tertiary,八卦九路, ,F,0,0,F,F,0.00481982,1,0.003194161,114.0968387,22.56343675
2029,0,3834,456,98998750,5115,tertiary,八卦九路, ,F,0,0,F,F,0.00481982,1,0.003194161,114.0968197,22.56441029
2030,0,3835,2301,1050682024,5114,secondary,八卦三路, ,F,0,0,F,F,0.00386694,1,0.001999042,114.0978396,22.56469922
2031,0,3835,2301,1050682024,5114,secondary,八卦三路, ,F,0,0,F,F,0.00386694,1,0.001999042,114.096866,22.56468403
2032,0,3841,736,284819542,5114,secondary,梅园路, ,F,0,0,F,F,0.002039271,1,0.001955636,114.1005742,22.5647435
2033,0,3841,736,284819542,5114,secondary,梅园路, ,F,0,0,F,F,0.002039271,1,0.001955636,114.0996007,22.56472671
2034,0,3842,2328,1050747508,5115,tertiary,梨园路, ,F,0,0,F,F,0.006089871,1,0.001581012,114.1016087,22.56374353
2035,0,3843,1986,996519929,5115,tertiary,宝安北路, ,F,0,0,F,F,0.006213956,1,0.001580504,114.1039763,22.56377397
2036,0,3855,573,228225914,5132,trunk_link, , ,F,0,0,F,F,0.001713191,1,0.001695554,114.0516766,22.56451192
2037,0,3856,1084,627687962,5113,primary,泥岗西路, ,F,0,0,F,F,0.00281434,1,0.001667196,114.0850231,22.56398247
2038,0,3857,457,99002501,5114,secondary,梅园路, ,F,0,0,F,F,0.002340896,1,0.002248967,114.1029065,22.56477571
2039,0,3857,457,99002501,5114,secondary,梅园路, ,F,0,0,F,F,0.002340896,1,0.002248967,114.1019329,22.56476107
2040,0,3861,577,228225920,5113,primary, , ,F,0,0,F,F,0.001508256,1,0.001490253,114.0427143,22.56446572
2041,0,3865,41,25565486,5113,primary,新洲路, ,F,0,0,F,F,0.001017591,1,0.001016701,114.0397613,22.56406513
2042,0,3866,1272,755410125,5133,primary_link, , ,F,0,1,T,F,0.001621425,1,0.001606852,114.0867643,22.56459696
2043,0,3870,575,228225917,5132,trunk_link, , ,F,0,0,F,F,0.001668043,1,0.001604485,114.0467918,22.56475353
2044,0,3871,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001719829,114.0499291,22.56469546
2045,0,3873,322,44419698,5113,primary,北环大道辅路, ,F,0,0,F,F,0.017525151,1,0.003183478,114.0551804,22.56484371
2046,0,3873,322,44419698,5113,primary,北环大道辅路, ,F,0,0,F,F,0.017525151,1,0.003183478,114.0560443,22.5652911
2047,0,3873,322,44419698,5113,primary,北环大道辅路, ,F,0,0,F,F,0.017525151,1,0.003183478,114.0569029,22.5657504
2048,0,3877,862,393911167,5112,trunk,北环大道,G107,F,0,0,F,F,0.056671228,1,0.001156858,114.0459818,22.56502032
2049,0,3881,862,393911167,5112,trunk,北环大道,G107,F,0,0,F,F,0.056671228,1,0.001507027,114.0475251,22.56538612
2050,0,3884,469,134218042,5132,trunk_link, , ,F,0,0,F,F,0.000955495,1,0.001165769,114.0137589,22.56461271
2051,0,3887,570,228225910,5132,trunk_link, , ,F,0,0,F,F,0.002176654,1,0.002178359,114.0459707,22.56535533
2052,0,3887,570,228225910,5132,trunk_link, , ,F,0,0,F,F,0.002176654,1,0.002178359,114.045001,22.56527866
2053,0,3892,574,228225915,5132,trunk_link, , ,F,0,0,F,F,0.001922574,1,0.001885606,114.0515665,22.56527135
2054,0,3894,299,43545434,5133,primary_link, , ,F,0,0,F,F,0.002474229,1,0.002653347,114.0406116,22.56448668
2055,0,3894,299,43545434,5133,primary_link, , ,F,0,0,F,F,0.002474229,1,0.002653347,114.0397367,22.5649141
2056,0,3895,1025,582423626,5113,primary,北环大道辅路, ,F,0,0,F,F,0.01638147,1,0.001176282,114.0527414,22.56532179
2057,0,3901,1025,582423626,5113,primary,北环大道辅路, ,F,0,0,F,F,0.01638147,1,0.001727277,114.0496722,22.56529621
2058,0,3904,460,119460305,5115,tertiary, , ,B,0,0,F,F,0.002497591,1,0.002497591,114.0357146,22.56484219
2059,0,3904,460,119460305,5115,tertiary, , ,B,0,0,F,F,0.002497591,1,0.002497591,114.0355855,22.5639523
2060,0,3908,1338,794405938,5113,primary,坂银大道, ,F,0,2,T,F,0.003813279,1,0.001987391,114.0856523,22.56482536
2061,0,3908,1338,794405938,5113,primary,坂银大道, ,F,0,2,T,F,0.003813279,1,0.001987391,114.0851712,22.56397882
2062,0,3914,1508,867935346,5114,secondary,梅华路, ,F,0,0,F,F,0.001956841,1,0.001739723,114.037808,22.5657926
2063,0,3917,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.00180836,114.0562379,22.56549487
2064,0,3925,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001205773,114.0528105,22.56487119
2065,0,3928,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001631717,114.0513963,22.56490878
2066,0,3928,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001631717,114.0504235,22.56494964
2067,0,3928,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001631717,114.0494506,22.5649905
2068,0,3928,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001631717,114.0484777,22.56503137
2069,0,3928,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001631717,114.0475049,22.56507223
2070,0,3931,474,134218048,5132,trunk_link, , ,F,0,0,F,F,0.002437384,1,0.002406382,114.0139551,22.56494792
2071,0,3931,474,134218048,5132,trunk_link, , ,F,0,0,F,F,0.002437384,1,0.002406382,114.0143169,22.564044
2072,0,3941,328,44419746,5113,primary,彩田路, ,F,0,0,F,F,0.00800256,1,0.00368277,114.0623859,22.56518819
2073,0,3941,328,44419746,5113,primary,彩田路, ,F,0,0,F,F,0.00800256,1,0.00368277,114.0624104,22.56421477
2074,0,3941,328,44419746,5113,primary,彩田路, ,F,0,0,F,F,0.00800256,1,0.00368277,114.0624349,22.56324136
2075,0,3944,1341,796891098,5113,primary,坂银大道, ,F,0,2,T,F,0.003876783,1,0.001281571,114.0859227,22.56494162
2076,0,3945,576,228225918,5132,trunk_link, , ,F,0,0,F,F,0.002350737,1,0.00235409,114.0566118,22.56599602
2077,0,3945,576,228225918,5132,trunk_link, , ,F,0,0,F,F,0.002350737,1,0.00235409,114.0556679,22.56575952
2078,0,3951,2020,996597682,5114,secondary,梅林路, ,F,0,0,F,F,0.001745576,1,0.001740411,114.0330453,22.56528968
2079,0,3956,1290,777201498,5112,trunk,皇岗路, ,F,0,0,F,F,0.01022335,1,0.002675156,114.067714,22.56461457
2080,0,3956,1290,777201498,5112,trunk,皇岗路, ,F,0,0,F,F,0.01022335,1,0.002675156,114.0676965,22.56558814
2081,0,3987,340,45569111,5112,trunk,北环大道,G107,F,0,0,F,F,0.052687218,1,0.001195102,114.0575833,22.56586754
2082,0,3990,2005,996597653,5114,secondary,梅华路, ,F,0,0,F,F,0.004361301,1,0.002243629,114.0403249,22.56642443
2083,0,3990,2005,996597653,5114,secondary,梅华路, ,F,0,0,F,F,0.004361301,1,0.002243629,114.0394231,22.56605735
2084,0,3995,2505,1057874093,5112,trunk,皇岗路, ,F,0,0,F,F,0.007627844,1,0.003196634,114.0674444,22.56585893
2085,0,3995,2505,1057874093,5112,trunk,皇岗路, ,F,0,0,F,F,0.007627844,1,0.003196634,114.0674592,22.56488532
2086,0,3995,2505,1057874093,5112,trunk,皇岗路, ,F,0,0,F,F,0.007627844,1,0.003196634,114.0674826,22.56391189
2087,0,3996,2505,1057874093,5112,trunk,皇岗路, ,F,0,0,F,F,0.007627844,1,0.004060094,114.067516,22.56222027
2088,0,3996,2505,1057874093,5112,trunk,皇岗路, ,F,0,0,F,F,0.007627844,1,0.004060094,114.0675555,22.56124736
2089,0,3996,2505,1057874093,5112,trunk,皇岗路, ,F,0,0,F,F,0.007627844,1,0.004060094,114.0675996,22.56027463
2090,0,3996,2505,1057874093,5112,trunk,皇岗路, ,F,0,0,F,F,0.007627844,1,0.004060094,114.0676568,22.55930359
2091,0,4007,2458,1052240236,5114,secondary,中康路, ,F,0,0,F,F,0.001524832,1,0.001239332,114.0541566,22.56617174
2092,0,4008,916,498524803,5132,trunk_link, , ,F,0,0,F,F,0.001733257,1,0.001236884,114.0618076,22.56699768
2093,0,4022,2460,1052240238,5115,tertiary,梅村路, ,F,0,0,F,F,0.001909418,1,0.001616758,114.0487235,22.56630276
2094,0,4033,2459,1052240237,5114,secondary,梅华路, ,F,0,0,F,F,0.005317433,1,0.005308528,114.0531073,22.56717678
2095,0,4033,2459,1052240237,5114,secondary,梅华路, ,F,0,0,F,F,0.005317433,1,0.005308528,114.0521341,22.56720645
2096,0,4033,2459,1052240237,5114,secondary,梅华路, ,F,0,0,F,F,0.005317433,1,0.005308528,114.0511608,22.56723609
2097,0,4033,2459,1052240237,5114,secondary,梅华路, ,F,0,0,F,F,0.005317433,1,0.005308528,114.0501875,22.56726574
2098,0,4033,2459,1052240237,5114,secondary,梅华路, ,F,0,0,F,F,0.005317433,1,0.005308528,114.0492142,22.56729535
2099,0,4034,6,25421969,5132,trunk_link, , ,F,0,1,T,F,0.001013392,1,0.001046111,114.0615687,22.56695084
2100,0,4038,1686,916581532,5115,tertiary,梅山街, ,F,0,0,F,F,0.002615341,1,0.002596087,114.031445,22.56713944
2101,0,4038,1686,916581532,5115,tertiary,梅山街, ,F,0,0,F,F,0.002615341,1,0.002596087,114.0323695,22.56683385
2102,0,4040,1518,868320849,5115,tertiary,下梅林二街, ,F,0,0,F,F,0.003755281,1,0.003620739,114.0299405,22.56660774
2103,0,4040,1518,868320849,5115,tertiary,下梅林二街, ,F,0,0,F,F,0.003755281,1,0.003620739,114.0294966,22.56575145
2104,0,4040,1518,868320849,5115,tertiary,下梅林二街, ,F,0,0,F,F,0.003755281,1,0.003620739,114.029617,22.56479347
2105,0,4044,1592,888593259,5112,trunk,泥岗路,G107,F,0,0,F,F,0.000337545,1,0.000337544,114.0868066,22.56666861
2106,0,4045,2005,996597653,5114,secondary,梅华路, ,F,0,0,F,F,0.004361301,1,0.002116516,114.0422853,22.56722229
2107,0,4045,2005,996597653,5114,secondary,梅华路, ,F,0,0,F,F,0.004361301,1,0.002116516,114.0413834,22.56685529
2108,0,4049,2016,996597678,5115,tertiary,梅秀路, ,F,0,0,F,F,0.002425872,1,0.002355712,114.0435457,22.56661683
2109,0,4049,2016,996597678,5115,tertiary,梅秀路, ,F,0,0,F,F,0.002425872,1,0.002355712,114.0438495,22.56569169
2110,0,4050,1590,887010902,5114,secondary,梅华路, ,F,0,0,F,F,0.005507832,1,0.005444815,114.0477353,22.56736611
2111,0,4050,1590,887010902,5114,secondary,梅华路, ,F,0,0,F,F,0.005507832,1,0.005444815,114.0467629,22.56741648
2112,0,4050,1590,887010902,5114,secondary,梅华路, ,F,0,0,F,F,0.005507832,1,0.005444815,114.0457904,22.56746685
2113,0,4050,1590,887010902,5114,secondary,梅华路, ,F,0,0,F,F,0.005507832,1,0.005444815,114.044818,22.56751725
2114,0,4050,1590,887010902,5114,secondary,梅华路, ,F,0,0,F,F,0.005507832,1,0.005444815,114.0438456,22.56756761
2115,0,4051,1682,916581528,5114,secondary,梅丽路, ,F,0,0,F,F,0.002262647,1,0.001823657,114.0360481,22.56662363
2116,0,4058,1762,962310882,5114,secondary,梅林路, ,F,0,0,F,F,0.002035141,1,0.002071715,114.0340484,22.56733133
2117,0,4058,1762,962310882,5114,secondary,梅林路, ,F,0,0,F,F,0.002035141,1,0.002071715,114.0333699,22.56664156
2118,0,4075,2657,1131996509,5112,trunk,北环大道,G107,F,0,0,F,F,0.002776149,1,0.001883229,114.0604888,22.56753017
2119,0,4078,1146,641794242,5132,trunk_link, , ,F,0,0,F,F,0.001316105,1,0.001358908,114.0612997,22.56780346
2120,0,4079,682,269897158,5113,primary,北环大道辅路, ,F,0,0,F,F,0.001930592,1,0.001511506,114.0599662,22.56770798
2121,0,4082,862,393911167,5112,trunk,北环大道,G107,F,0,0,F,F,0.056671228,1,0.001576127,114.0580627,22.56655188
2122,0,4084,1290,777201498,5112,trunk,皇岗路, ,F,0,0,F,F,0.01022335,1,0.001338647,114.0676913,22.56771872
2123,0,4104,343,45569133,5113,primary,上步北路, ,F,0,2,T,F,0.003430212,1,0.001383239,114.0863678,22.56810019
2124,0,4107,320,44419695,5132,trunk_link, , ,F,0,0,F,F,0.002898289,1,0.002981788,114.0624968,22.56716455
2125,0,4107,320,44419695,5132,trunk_link, , ,F,0,0,F,F,0.002898289,1,0.002981788,114.0626544,22.56810205
2126,0,4107,320,44419695,5132,trunk_link, , ,F,0,0,F,F,0.002898289,1,0.002981788,114.0635068,22.56853629
2127,0,4110,2494,1055004296,5112,trunk,北环大道,G107,F,0,0,F,F,0.008226083,1,0.001343604,114.0639329,22.56859314
2128,0,4111,274,41275554,5132,trunk_link, , ,F,0,0,F,F,0.002964789,1,0.002994958,114.0660253,22.56870887
2129,0,4111,274,41275554,5132,trunk_link, , ,F,0,0,F,F,0.002964789,1,0.002994958,114.0669509,22.56850531
2130,0,4111,274,41275554,5132,trunk_link, , ,F,0,0,F,F,0.002964789,1,0.002994958,114.0674352,22.56768758
2131,0,4119,2490,1055004290,5112,trunk,北环大道,G107,F,0,0,F,F,0.005798448,1,0.001881502,114.0661783,22.56907517
2132,0,4120,2455,1052240233,5114,secondary,梅华路, ,F,0,0,F,F,0.004816118,1,0.004688061,114.057595,22.56871415
2133,0,4120,2455,1052240233,5114,secondary,梅华路, ,F,0,0,F,F,0.004816118,1,0.004688061,114.0567046,22.56831992
2134,0,4120,2455,1052240233,5114,secondary,梅华路, ,F,0,0,F,F,0.004816118,1,0.004688061,114.0558143,22.56792566
2135,0,4120,2455,1052240233,5114,secondary,梅华路, ,F,0,0,F,F,0.004816118,1,0.004688061,114.054924,22.56753126
